Crash ID,Vehicle ID,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag
1841336,3468055,,,,,,,,,,,,,,,,,,,1,0,0,1
1841336,3468056,0,4,3,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1841336,3468056,,,,,,,,,,,,,,,,,,,1,0,0,1
1841343,,,,,,,,,,,,,,,,,,,,,,,
1841343,3468068,0,1,3,7,0,0,,,,,,0,0,4,0,0,1,1,,,,
1841343,3468068,,,,,,,,,,,,,,,,,,,1,0,0,1
1841343,3468068,,,,,,,,,,,,,,,,,,,2,0,0,2
1841343,3468068,,,,,,,,,,,,,,,,,,,2,0,0,2
1841343,3468068,,,,,,,,,,,,,,,,,,,2,0,0,2
1841343,3468069,0,2,2,7,15,0,,,,,,0,0,2,0,0,2,0,,,,
1841343,3468069,,,,,,,,,,,,,,,,,,,1,0,0,1
1841343,3468069,,,,,,,,,,,,,,,,,,,2,0,0,2
1841361,,,,,,,,,,,,,,,,,,,,,,,
1841361,3468101,0,3,1,3,15,0,,,,,,0,1,0,0,1,1,1,,,,
1841361,3468101,,,,,,,,,,,,,,,,,,,1,1,0,2
1841361,3468102,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,0,,,,
1841361,3468102,,,,,,,,,,,,,,,,,,,1,0,0,2
1841369,,,,,,,,,,,,,,,,,,,,,,,
1841369,3468115,0,1,3,7,0,0,,,,,,0,0,4,0,0,1,1,,,,
1841369,3468115,,,,,,,,,,,,,,,,,,,1,0,0,2
1841369,3468115,,,,,,,,,,,,,,,,,,,2,0,0,2
1841369,3468116,0,6,3,7,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1841369,3468116,,,,,,,,,,,,,,,,,,,1,0,0,1
1841369,3468116,,,,,,,,,,,,,,,,,,,2,0,0,2
1841369,3468117,0,6,3,7,22,0,,,,,,0,0,1,0,0,1,0,,,,
1841369,3468117,,,,,,,,,,,,,,,,,,,1,0,0,2
1841376,,,,,,,,,,,,,,,,,,,,,,,
1841376,3468129,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1841376,3468129,,,,,,,,,,,,,,,,,,,1,0,0,1
1841376,3468130,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841376,3468130,,,,,,,,,,,,,,,,,,,1,0,0,2
1841436,,,,,,,,,,,,,,,,,,,,,,,
1841436,3468243,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1841436,3468243,,,,,,,,,,,,,,,,,,,1,0,0,2
1841436,3468244,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841436,3468244,,,,,,,,,,,,,,,,,,,1,0,0,2
1841498,,,,,,,,,,,,,,,,,,,,,,,
1841498,3468366,0,1,8,4,1,0,,,,,,0,0,0,0,2,2,1,,,,
1841498,3468366,,,,,,,,,,,,,,,,,,,1,0,0,1
1841498,3468367,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841498,3468367,,,,,,,,,,,,,,,,,,,1,0,0,1
1841506,,,,,,,,,,,,,,,,,,,,,,,
1841506,3468382,0,1,2,6,0,0,,,58,79,10,0,0,1,0,0,1,1,,,,
1841506,3468382,,,,,,,,,,,,,,,,,,,1,0,0,1
1841641,,,,,,,,,,,,,,,,,,,,,,,
1841641,3468639,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1841641,3468639,,,,,,,,,,,,,,,,,,,1,0,0,9
1841641,3468640,0,6,3,7,11,0,,,,,,0,0,2,0,0,2,0,,,,
1841641,3468640,,,,,,,,,,,,,,,,,,,1,0,0,1
1841641,3468640,,,,,,,,,,,,,,,,,,,2,0,0,2
1841685,,,,,,,,,,,,,,,,,,,,,,,
1841685,3468714,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1841685,3468714,,,,,,,,,,,,,,,,,,,1,0,0,2
1841685,3468715,0,6,4,8,11,0,,,,,,0,0,2,0,0,2,0,,,,
1841685,3468715,,,,,,,,,,,,,,,,,,,1,0,0,2
1841685,3468715,,,,,,,,,,,,,,,,,,,2,0,0,2
1841691,,,,,,,,,,,,,,,,,,,,,,,
1841691,3468724,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1841691,3468724,,,,,,,,,,,,,,,,,,,1,0,0,1
1841691,3468725,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841691,3468725,,,,,,,,,,,,,,,,,,,1,0,0,1
1841693,,,,,,,,,,,,,,,,,,,,,,,
1841693,3468728,0,1,3,7,0,0,,,,,,0,1,0,0,1,1,1,,,,
1841693,3468728,,,,,,,,,,,,,,,,,,,1,1,0,9
1841693,3468729,0,6,3,7,11,0,,,,,,0,0,2,0,0,2,0,,,,
1841693,3468729,,,,,,,,,,,,,,,,,,,1,0,0,1
1841693,3468729,,,,,,,,,,,,,,,,,,,2,0,0,1
1841708,,,,,,,,,,,,,,,,,,,,,,,
1841708,3468753,0,1,4,8,0,0,,,,,,0,1,0,0,1,1,1,,,,
1841708,3468753,,,,,,,,,,,,,,,,,,,1,1,0,9
1841708,3468754,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841708,3468754,,,,,,,,,,,,,,,,,,,1,0,0,1
1841725,,,,,,,,,,,,,,,,,,,,,,,
1841725,3468786,0,1,8,4,0,0,,,,,,0,0,2,0,0,2,1,,,,
1841725,3468786,,,,,,,,,,,,,,,,,,,1,0,0,2
1841725,3468786,,,,,,,,,,,,,,,,,,,2,0,0,2
1841725,3468787,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841725,3468787,,,,,,,,,,,,,,,,,,,1,0,0,1
1841766,,,,,,,,,,,,,,,,,,,,,,,
1841766,3468870,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1841766,3468870,,,,,,,,,,,,,,,,,,,1,0,0,1
1841766,3468871,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1841766,3468871,,,,,,,,,,,,,,,,,,,1,0,0,2
1841806,,,,,,,,,,,,,,,,,,,,,,,
1841806,3468945,0,1,6,2,0,0,,,,,,1,1,1,0,0,1,1,,,,
1841806,3468945,,,,,,,,,,,,,,,,,,,1,1,0,2
1841855,,,,,,,,,,,,,,,,,,,,,,,
1841855,3469038,1,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1841855,3469038,,,,,,,,,,,,,,,,,,,1,0,0,1
1841855,3469039,0,6,7,3,11,0,,,13,,,0,0,0,0,1,1,0,,,,
1841855,3469039,,,,,,,,,,,,,,,,,,,1,0,0,1
1841855,3469040,0,6,7,3,22,0,,,,,,0,0,0,0,1,1,0,,,,
1841855,3469040,,,,,,,,,,,,,,,,,,,1,0,0,1
1841914,,,,,,,,,,,,,,,,,,,,,,,
1841914,3469154,0,1,8,4,0,0,,,45,,,0,0,1,0,0,1,1,,,,
1841914,3469154,,,,,,,,,,,,,,,,,,,1,0,0,2
1842069,,,,,,,,,,,,,,,,,,,,,,,
1842069,3469464,0,3,1,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1842069,3469464,,,,,,,,,,,,,,,,,,,1,0,0,1
1842069,0,,,,,,,,,,,,,,,,,,,3,0,0,2
1842069,0,,,,,,,,,,,,,,,,,,,3,0,0,2
1842180,,,,,,,,,,,,,,,,,,,,,,,
1842180,3469684,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1842180,3469684,,,,,,,,,,,,,,,,,,,1,0,0,1
1842180,3469685,0,6,3,7,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1842180,3469685,,,,,,,,,,,,,,,,,,,1,0,0,1
1842180,3469686,0,6,3,7,22,0,,,,,,0,0,2,0,0,2,0,,,,
1842180,3469686,,,,,,,,,,,,,,,,,,,1,0,0,2
1842244,,,,,,,,,,,,,,,,,,,,,,,
1842244,3469804,0,3,1,3,18,0,,,,,,0,0,1,0,0,1,1,,,,
1842244,3469804,,,,,,,,,,,,,,,,,,,1,0,0,1
1842244,3469805,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1842244,3469805,,,,,,,,,,,,,,,,,,,1,0,0,1
1842388,,,,,,,,,,,,,,,,,,,,,,,
1842388,3470091,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1842388,3470091,,,,,,,,,,,,,,,,,,,1,0,0,1
1842388,3470092,0,1,3,7,8,0,,,,,,0,0,1,0,0,1,0,,,,
1842388,3470092,,,,,,,,,,,,,,,,,,,1,0,0,2
1842703,,,,,,,,,,,,,,,,,,,,,,,
1842703,3470711,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1842703,3470711,,,,,,,,,,,,,,,,,,,1,0,0,2
1842703,3470712,0,6,3,7,22,0,,,,,,0,0,1,0,0,1,0,,,,
1842703,3470712,,,,,,,,,,,,,,,,,,,1,0,0,2
1842703,3470713,0,6,3,7,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1842703,3470713,,,,,,,,,,,,,,,,,,,1,0,0,2
1842703,3470713,,,,,,,,,,,,,,,,,,,2,0,0,1
1842741,,,,,,,,,,,,,,,,,,,,,,,
1842741,3470781,0,1,3,7,0,0,,,62,,,0,0,1,0,1,2,1,,,,
1842741,3470781,,,,,,,,,,,,,,,,,,,1,0,0,1
1842741,3470781,,,,,,,,,,,,,,,,,,,2,0,0,2
1842822,,,,,,,,,,,,,,,,,,,,,,,
1842822,3470929,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1842822,3470929,,,,,,,,,,,,,,,,,,,1,0,0,2
1842822,3470930,0,6,7,3,11,0,,,13,,,0,0,0,0,1,1,0,,,,
1842822,3470930,,,,,,,,,,,,,,,,,,,1,0,0,1
1842822,3470931,0,6,7,3,22,0,,,,,,0,0,1,0,0,1,0,,,,
1842822,3470931,,,,,,,,,,,,,,,,,,,1,0,0,1
1842862,,,,,,,,,,,,,,,,,,,,,,,
1842862,3471000,0,1,4,8,0,0,,,,,,0,0,2,0,0,2,1,,,,
1842862,3471000,,,,,,,,,,,,,,,,,,,1,0,0,2
1842862,3471000,,,,,,,,,,,,,,,,,,,2,0,0,1
1842862,3471001,0,3,2,4,15,0,,,,,,0,0,2,0,0,2,0,,,,
1842862,3471001,,,,,,,,,,,,,,,,,,,1,0,0,2
1842862,3471001,,,,,,,,,,,,,,,,,,,2,0,0,1
1843136,,,,,,,,,,,,,,,,,,,,,,,
1843136,3471503,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843136,3471503,,,,,,,,,,,,,,,,,,,1,0,0,2
1843136,3471504,0,3,3,5,0,0,,,,,,0,0,0,0,1,1,0,,,,
1843136,3471504,,,,,,,,,,,,,,,,,,,1,0,0,2
1843196,,,,,,,,,,,,,,,,,,,,,,,
1843196,3471621,0,1,7,3,0,0,,,,,,0,1,0,0,1,1,1,,,,
1843196,3471621,,,,,,,,,,,,,,,,,,,1,1,0,9
1843196,3471622,0,3,1,3,18,0,,,,,,0,0,2,0,0,2,0,,,,
1843196,3471622,,,,,,,,,,,,,,,,,,,1,0,0,2
1843196,3471622,,,,,,,,,,,,,,,,,,,2,0,0,2
1843399,,,,,,,,,,,,,,,,,,,,,,,
1843399,3471998,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843399,3471998,,,,,,,,,,,,,,,,,,,1,0,0,2
1843399,3471999,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1843399,3471999,,,,,,,,,,,,,,,,,,,1,0,0,1
1843400,,,,,,,,,,,,,,,,,,,,,,,
1843400,3472000,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843400,3472000,,,,,,,,,,,,,,,,,,,1,0,0,1
1843400,3472001,0,3,3,5,0,0,,,13,,,0,0,0,0,2,2,0,,,,
1843400,3472001,,,,,,,,,,,,,,,,,,,1,0,0,1
1843400,3472001,,,,,,,,,,,,,,,,,,,2,0,0,2
1843400,3472002,0,6,5,1,22,0,,,,,,0,0,0,0,1,1,0,,,,
1843400,3472002,,,,,,,,,,,,,,,,,,,1,0,0,1
1843445,,,,,,,,,,,,,,,,,,,,,,,
1843445,3472086,0,1,2,6,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843445,3472086,,,,,,,,,,,,,,,,,,,1,0,0,1
1843445,3472087,0,6,2,6,11,0,,,,,,0,0,3,0,0,3,0,,,,
1843445,3472087,,,,,,,,,,,,,,,,,,,1,0,0,1
1843445,3472087,,,,,,,,,,,,,,,,,,,2,0,0,1
1843562,,,,,,,,,,,,,,,,,,,,,,,
1843562,3472311,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843562,3472311,,,,,,,,,,,,,,,,,,,1,0,0,2
1843562,3472312,0,6,3,7,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1843562,3472312,,,,,,,,,,,,,,,,,,,1,0,0,1
1843562,3472313,0,6,3,7,22,0,,,,,,0,0,0,0,1,1,0,,,,
1843562,3472313,,,,,,,,,,,,,,,,,,,1,0,0,1
1843658,,,,,,,,,,,,,,,,,,,,,,,
1843658,3472506,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843658,3472506,,,,,,,,,,,,,,,,,,,1,0,0,1
1843658,3472507,0,3,5,7,18,0,,,,,,0,0,1,0,0,1,0,,,,
1843658,3472507,,,,,,,,,,,,,,,,,,,1,0,0,2
1843709,,,,,,,,,,,,,,,,,,,,,,,
1843709,3472609,0,3,8,1,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843709,3472609,,,,,,,,,,,,,,,,,,,1,0,0,2
1843709,3472610,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,0,,,,
1843709,3472610,,,,,,,,,,,,,,,,,,,1,0,0,2
1843746,,,,,,,,,,,,,,,,,,,,,,,
1843746,3472685,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843746,3472685,,,,,,,,,,,,,,,,,,,1,0,0,1
1843746,3472686,0,3,1,3,0,0,,,,,,0,0,2,0,0,2,0,,,,
1843746,3472686,,,,,,,,,,,,,,,,,,,1,0,0,2
1843746,3472686,,,,,,,,,,,,,,,,,,,2,0,0,1
1843752,,,,,,,,,,,,,,,,,,,,,,,
1843752,3472697,0,3,3,5,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843752,3472697,,,,,,,,,,,,,,,,,,,1,0,0,2
1843752,3472698,0,1,7,3,0,0,,,13,,,0,0,2,0,0,2,0,,,,
1843752,3472698,,,,,,,,,,,,,,,,,,,1,0,0,2
1843752,3472698,,,,,,,,,,,,,,,,,,,2,0,0,2
1843752,3472699,0,6,5,1,22,0,,,,,,0,0,1,0,0,1,0,,,,
1843752,3472699,,,,,,,,,,,,,,,,,,,1,0,0,2
1843763,,,,,,,,,,,,,,,,,,,,,,,
1843763,3472721,0,1,7,3,7,0,,,97,10,13,0,0,1,0,0,1,1,,,,
1843763,3472721,,,,,,,,,,,,,,,,,,,1,0,0,2
1843763,3472722,0,1,7,3,7,0,,,97,10,,0,0,1,0,0,1,0,,,,
1843763,3472722,,,,,,,,,,,,,,,,,,,1,0,0,1
1843763,3472723,0,1,7,3,22,0,,,97,10,,0,0,1,0,0,1,0,,,,
1843763,3472723,,,,,,,,,,,,,,,,,,,1,0,0,1
1843796,,,,,,,,,,,,,,,,,,,,,,,
1843796,3472788,0,1,7,3,0,0,,,129,128,,0,0,1,0,0,1,1,,,,
1843796,3472788,,,,,,,,,,,,,,,,,,,1,0,0,1
1843796,3472789,0,3,1,3,15,0,,,129,128,,0,0,1,0,0,1,0,,,,
1843796,3472789,,,,,,,,,,,,,,,,,,,1,0,0,1
1843814,,,,,,,,,,,,,,,,,,,,,,,
1843814,3472825,0,1,7,3,0,0,,,128,124,79,0,0,2,0,0,2,1,,,,
1843814,3472825,,,,,,,,,,,,,,,,,,,1,0,0,2
1843814,3472825,,,,,,,,,,,,,,,,,,,2,0,0,1
1843842,,,,,,,,,,,,,,,,,,,,,,,
1843842,3472880,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843842,3472880,,,,,,,,,,,,,,,,,,,1,0,0,1
1843842,3472881,0,6,7,3,11,0,,,4,,,0,0,3,0,0,3,0,,,,
1843842,3472881,,,,,,,,,,,,,,,,,,,1,0,0,1
1843842,3472881,,,,,,,,,,,,,,,,,,,2,0,0,2
1843842,3472881,,,,,,,,,,,,,,,,,,,2,0,0,2
1843872,,,,,,,,,,,,,,,,,,,,,,,
1843872,3472940,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1843872,3472940,,,,,,,,,,,,,,,,,,,1,0,0,1
1843872,3472941,0,7,1,5,9,0,,,,,,0,0,2,0,0,2,0,,,,
1843872,0,,,,,,,,,,,,,,,,,,,3,0,0,1
1843940,,,,,,,,,,,,,,,,,,,,,,,
1843940,3473071,0,1,1,5,7,26,,,129,77,92,0,0,2,1,0,3,1,,,,
1843940,3473071,,,,,,,,,,,,,,,,,,,1,0,0,2
1843940,3473071,,,,,,,,,,,,,,,,,,,2,0,0,2
1843953,,,,,,,,,,,,,,,,,,,,,,,
1843953,3473098,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1843953,3473098,,,,,,,,,,,,,,,,,,,1,0,0,1
1843953,3473099,0,1,7,3,0,0,,,13,,,0,0,3,0,0,3,0,,,,
1843953,3473099,,,,,,,,,,,,,,,,,,,1,0,0,2
1843953,3473100,0,1,7,3,22,0,,,,,,0,0,4,0,0,4,0,,,,
1843953,3473100,,,,,,,,,,,,,,,,,,,1,0,0,1
1843953,3473100,,,,,,,,,,,,,,,,,,,2,0,0,2
1843953,3473100,,,,,,,,,,,,,,,,,,,2,0,0,2
1843953,3473100,,,,,,,,,,,,,,,,,,,2,0,0,2
1844151,,,,,,,,,,,,,,,,,,,,,,,
1844151,3473466,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844151,3473466,,,,,,,,,,,,,,,,,,,1,0,0,2
1844151,3473467,0,6,3,7,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1844151,3473467,,,,,,,,,,,,,,,,,,,1,0,0,1
1844151,3473468,0,6,3,7,22,0,,,,,,0,0,1,0,0,1,0,,,,
1844151,3473468,,,,,,,,,,,,,,,,,,,1,0,0,1
1844301,,,,,,,,,,,,,,,,,,,,,,,
1844301,3473748,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844301,3473748,,,,,,,,,,,,,,,,,,,1,0,0,2
1844301,3473749,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1844301,3473749,,,,,,,,,,,,,,,,,,,1,0,0,2
1844339,,,,,,,,,,,,,,,,,,,,,,,
1844339,3473825,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844339,3473825,,,,,,,,,,,,,,,,,,,1,0,0,1
1844339,3473826,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1844339,3473826,,,,,,,,,,,,,,,,,,,1,0,0,2
1844458,,,,,,,,,,,,,,,,,,,,,,,
1844458,3474060,0,1,3,7,0,0,,,,,,0,0,3,0,0,3,1,,,,
1844458,3474060,,,,,,,,,,,,,,,,,,,1,0,0,1
1844458,3474061,0,6,3,7,11,0,,,13,,,0,0,3,0,0,3,0,,,,
1844458,3474061,,,,,,,,,,,,,,,,,,,1,0,0,2
1844458,3474061,,,,,,,,,,,,,,,,,,,2,0,0,2
1844458,3474061,,,,,,,,,,,,,,,,,,,2,0,0,2
1844458,3474062,0,6,3,7,22,0,,,,,,0,0,2,0,0,2,0,,,,
1844458,3474062,,,,,,,,,,,,,,,,,,,1,0,0,1
1844484,,,,,,,,,,,,,,,,,,,,,,,
1844484,3474113,0,1,7,3,7,0,,,35,62,,0,0,1,0,0,1,1,,,,
1844484,3474113,,,,,,,,,,,,,,,,,,,1,0,0,1
1844488,,,,,,,,,,,,,,,,,,,,,,,
1844488,3474120,0,1,1,5,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844488,3474120,,,,,,,,,,,,,,,,,,,1,0,0,1
1844488,3474121,0,6,1,5,12,0,,,,,,0,0,2,0,0,2,0,,,,
1844488,3474121,,,,,,,,,,,,,,,,,,,1,0,0,2
1844488,3474121,,,,,,,,,,,,,,,,,,,2,0,0,1
1844762,,,,,,,,,,,,,,,,,,,,,,,
1844762,3474642,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844762,3474642,,,,,,,,,,,,,,,,,,,1,0,0,1
1844762,3474643,0,6,8,4,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1844762,3474643,,,,,,,,,,,,,,,,,,,1,0,0,2
1844762,3474644,0,6,8,4,22,0,,,,,,0,0,2,0,0,2,0,,,,
1844762,3474644,,,,,,,,,,,,,,,,,,,1,0,0,1
1844762,3474644,,,,,,,,,,,,,,,,,,,2,0,0,2
1844813,,,,,,,,,,,,,,,,,,,,,,,
1844813,3474746,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1844813,3474746,,,,,,,,,,,,,,,,,,,1,0,0,1
1844813,3474747,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1844813,3474747,,,,,,,,,,,,,,,,,,,1,0,0,1
1844857,,,,,,,,,,,,,,,,,,,,,,,
1844857,3474838,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1844857,3474838,,,,,,,,,,,,,,,,,,,1,0,0,1
1844857,3474839,0,6,7,3,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1844857,3474839,,,,,,,,,,,,,,,,,,,1,0,0,2
1844857,3474839,,,,,,,,,,,,,,,,,,,2,0,0,2
1844857,3474840,0,6,7,3,11,0,,,,,,0,0,2,0,0,2,0,,,,
1844857,3474840,,,,,,,,,,,,,,,,,,,1,0,0,1
1844857,3474840,,,,,,,,,,,,,,,,,,,2,0,0,2
1844942,,,,,,,,,,,,,,,,,,,,,,,
1844942,3474990,0,1,3,7,0,0,,,79,10,,0,0,3,0,0,3,1,,,,
1844942,3474990,,,,,,,,,,,,,,,,,,,1,0,0,1
1844942,3474990,,,,,,,,,,,,,,,,,,,2,0,0,2
1844942,3474990,,,,,,,,,,,,,,,,,,,2,0,0,2
1844976,,,,,,,,,,,,,,,,,,,,,,,
1844976,3475051,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1844976,3475051,,,,,,,,,,,,,,,,,,,1,0,0,1
1844976,3475052,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1844976,3475052,,,,,,,,,,,,,,,,,,,1,0,0,2
1845024,,,,,,,,,,,,,,,,,,,,,,,
1845024,3475141,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845024,3475141,,,,,,,,,,,,,,,,,,,1,0,0,2
1845024,3475142,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1845024,3475142,,,,,,,,,,,,,,,,,,,1,0,0,2
1845085,,,,,,,,,,,,,,,,,,,,,,,
1845085,3475258,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845085,3475258,,,,,,,,,,,,,,,,,,,1,0,0,1
1845085,3475259,0,6,8,4,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1845085,3475259,,,,,,,,,,,,,,,,,,,1,0,0,2
1845085,3475260,0,6,8,4,22,0,,,,,,0,0,1,0,0,1,0,,,,
1845085,3475260,,,,,,,,,,,,,,,,,,,1,0,0,2
1845101,,,,,,,,,,,,,,,,,,,,,,,
1845101,3475293,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845101,3475293,,,,,,,,,,,,,,,,,,,1,0,0,2
1845101,3475294,0,3,2,4,18,0,,,,,,0,0,1,0,0,1,0,,,,
1845101,3475294,,,,,,,,,,,,,,,,,,,1,0,0,2
1845113,,,,,,,,,,,,,,,,,,,,,,,
1845113,3475317,0,3,1,2,18,0,,,,,,0,0,0,0,1,1,1,,,,
1845113,3475317,,,,,,,,,,,,,,,,,,,1,0,0,1
1845113,3475318,0,1,2,6,0,0,,,,,,0,0,1,0,0,1,0,,,,
1845113,3475318,,,,,,,,,,,,,,,,,,,1,0,0,2
1845254,,,,,,,,,,,,,,,,,,,,,,,
1845254,3475596,0,1,4,8,0,0,,,,,,0,0,1,1,0,2,1,,,,
1845254,3475596,,,,,,,,,,,,,,,,,,,1,0,0,2
1845254,3475596,,,,,,,,,,,,,,,,,,,2,0,0,1
1845254,3475597,0,6,4,8,11,0,,,,,,0,0,2,0,0,2,0,,,,
1845254,3475597,,,,,,,,,,,,,,,,,,,1,0,0,1
1845255,,,,,,,,,,,,,,,,,,,,,,,
1845255,3475598,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845255,3475598,,,,,,,,,,,,,,,,,,,1,0,0,2
1845255,3475599,0,6,3,7,11,0,,,,,,0,0,0,2,0,2,0,,,,
1845255,3475599,,,,,,,,,,,,,,,,,,,1,0,0,2
1845302,,,,,,,,,,,,,,,,,,,,,,,
1845302,3475689,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845302,3475689,,,,,,,,,,,,,,,,,,,1,0,0,1
1845302,3475690,0,6,7,3,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1845302,3475690,,,,,,,,,,,,,,,,,,,1,0,0,1
1845302,3475691,0,6,7,3,11,0,,,,,,0,0,0,0,1,1,0,,,,
1845302,3475691,,,,,,,,,,,,,,,,,,,1,0,0,9
1845326,,,,,,,,,,,,,,,,,,,,,,,
1845326,3475739,0,1,7,3,0,0,,,,,,0,1,0,0,1,1,1,,,,
1845326,3475739,,,,,,,,,,,,,,,,,,,1,1,0,2
1845326,3475740,0,1,7,3,6,0,,,,,,0,0,0,0,2,2,0,,,,
1845326,3475740,,,,,,,,,,,,,,,,,,,1,0,0,1
1845326,3475740,,,,,,,,,,,,,,,,,,,2,0,0,1
1845378,,,,,,,,,,,,,,,,,,,,,,,
1845378,3475829,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845378,3475829,,,,,,,,,,,,,,,,,,,1,0,0,2
1845378,3475830,0,6,7,3,11,0,,,,,,0,0,2,0,0,2,0,,,,
1845378,3475830,,,,,,,,,,,,,,,,,,,1,0,0,1
1845474,,,,,,,,,,,,,,,,,,,,,,,
1845474,3475999,0,1,7,3,0,0,,,,,,0,1,1,0,0,1,1,,,,
1845474,3475999,,,,,,,,,,,,,,,,,,,1,1,0,2
1845474,3476000,1,6,7,3,11,0,,,,,,0,0,2,0,0,2,0,,,,
1845474,3476000,,,,,,,,,,,,,,,,,,,1,0,0,1
1845603,,,,,,,,,,,,,,,,,,,,,,,
1845603,3476241,0,3,1,4,0,0,,,,,,0,0,2,0,0,2,1,,,,
1845603,3476241,,,,,,,,,,,,,,,,,,,1,0,0,2
1845603,3476241,,,,,,,,,,,,,,,,,,,2,0,0,2
1845603,3476242,0,1,5,1,0,0,,,,,,0,0,4,0,0,1,0,,,,
1845603,3476242,,,,,,,,,,,,,,,,,,,1,0,0,2
1845603,3476242,,,,,,,,,,,,,,,,,,,2,0,0,1
1845603,3476242,,,,,,,,,,,,,,,,,,,2,0,0,2
1845619,,,,,,,,,,,,,,,,,,,,,,,
