Crash ID,Participant ID,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1837497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837497,3942247.0,23.0,1.0,2.0,9.0,2.0,1.0,,,,,17.0,47.0,80.0,,1.0,5.0,,,,,86.0,0.0,0.0,0.0,,,,,
1837497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837497,3942248.0,56.0,1.0,2.0,9.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1837497,3942249.0,50.0,,,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1837551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837551,3942361.0,27.0,1.0,1.0,3.0,2.0,1.0,,,,,17.0,47.0,79.0,,1.0,5.0,,,,,86.0,0.0,0.0,0.0,,,,,
1837808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837808,3942959.0,29.0,2.0,4.0,9.0,2.0,,,,,,0.0,6.0,,,8.0,,,,,,,,,0.0,,,,,
1837808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837808,3942960.0,18.0,1.0,2.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1837834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837834,3943018.0,23.0,3.0,1.0,9.0,2.0,0.0,,,,,0.0,47.0,80.0,,1.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1837834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837834,3943019.0,37.0,1.0,2.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838047,3943495.0,22.0,1.0,1.0,3.0,2.0,1.0,,,,,25.0,80.0,,,16.0,,,,,,8.0,1.0,0.0,0.0,,,,,
1838047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838047,3943496.0,62.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1838362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838362,3944199.0,40.0,1.0,2.0,9.0,2.0,0.0,,,,,17.0,80.0,,,5.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838362,3944200.0,44.0,1.0,2.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838362,3944201.0,54.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838375,3944232.0,46.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1838375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838375,3944233.0,18.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1838403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838403,3944292.0,73.0,1.0,2.0,3.0,2.0,0.0,,,,,17.0,47.0,79.0,,1.0,5.0,,,,,,0.0,0.0,0.0,,,,,
1838434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838434,3944352.0,29.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,80.0,,,5.0,,,,,,12.0,1.0,0.0,0.0,,,,,
1838434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838434,3944353.0,23.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838434,3944354.0,29.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838471,3944435.0,47.0,1.0,2.0,4.0,2.0,0.0,,,,,17.0,79.0,47.0,,1.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838549,3944629.0,31.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838549,3944630.0,23.0,,,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1838549,3944631.0,7.0,,,3.0,4.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1838549,3944632.0,5.0,,,3.0,4.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1838549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838549,3944633.0,20.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,28.0,,,2.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1838681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838681,3944936.0,62.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1838681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838681,3944937.0,51.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1839606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839606,3947145.0,22.0,1.0,2.0,9.0,2.0,0.0,,,,,38.0,16.0,26.0,,27.0,29.0,,,,,,0.0,0.0,0.0,,,,,
1839606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839606,3947146.0,31.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1839606,3947147.0,2.0,,,4.0,4.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1839856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839856,3947753.0,34.0,1.0,1.0,9.0,0.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1839856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839856,3947754.0,38.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1839856,3947755.0,36.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840093,3948288.0,38.0,3.0,1.0,9.0,2.0,,,,,,0.0,43.0,26.0,52.0,7.0,29.0,32.0,,,,,,,0.0,,,,,
1840093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840093,3948289.0,20.0,0.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1840093,3948290.0,24.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840135,3948381.0,46.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840135,3948382.0,30.0,,,4.0,9.0,,1.0,5.0,1.0,2.0,35.0,20.0,16.0,,28.0,,,,,,,,,0.0,,,,,
1840155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840155,3948428.0,19.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1840155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840155,3948429.0,27.0,1.0,1.0,4.0,9.0,,,,,,0.0,4.0,28.0,,2.0,,,108.0,,,,0.0,0.0,0.0,,,,,
1840155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840155,3948430.0,65.0,2.0,4.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840221,3948582.0,62.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1840221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840221,3948583.0,35.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840221,3948584.0,41.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840265,3948689.0,65.0,1.0,1.0,4.0,9.0,9.0,,,,,0.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1840265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840265,3948690.0,75.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840265,3948691.0,41.0,1.0,2.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840295,3948764.0,46.0,1.0,2.0,9.0,9.0,,,,,,0.0,47.0,26.0,,1.0,,,,,,,,,0.0,,,,,
1840295,3948765.0,0.0,,,3.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840295,3948766.0,0.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840424,3949049.0,64.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840424,3949050.0,46.0,2.0,4.0,9.0,2.0,0.0,,,,,38.0,20.0,16.0,,4.0,27.0,,,,,,,,0.0,,,,,
1840424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840424,3949051.0,27.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840563,3949377.0,47.0,1.0,1.0,9.0,9.0,,,,,,0.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1840563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840563,3949378.0,26.0,2.0,1.0,9.0,9.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840563,3949379.0,59.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840563,3949380.0,64.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840583,3949427.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,28.0,20.0,,2.0,4.0,,,,,,9.0,9.0,0.0,,,,,
1840583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840583,3949428.0,37.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1840588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840588,3949437.0,41.0,1.0,1.0,4.0,2.0,,,,,,0.0,32.0,,,6.0,,,,,,,0.0,0.0,0.0,,,,,
1840588,3949438.0,14.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840588,3949439.0,36.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,0.0,0.0,0.0,,,,,
1840610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840610,3949496.0,31.0,1.0,1.0,9.0,9.0,,,,,,0.0,97.0,,,0.0,,,,,,,,,0.0,,,,,
1840610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840610,3949497.0,74.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,97.0,,,0.0,,,,,,,,,0.0,,,,,
1840614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840614,3949503.0,39.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1840614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840614,3949504.0,51.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840664,3949619.0,24.0,2.0,4.0,9.0,9.0,,,,,,0.0,28.0,21.0,,2.0,3.0,,,,,,,,0.0,,,,,
1840664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840664,3949620.0,63.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840680,3949657.0,30.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,79.0,,,5.0,,,,,,85.0,1.0,0.0,0.0,,,,,
1840832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840832,3949998.0,24.0,1.0,2.0,4.0,9.0,,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1840832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840832,3949999.0,64.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840874,3950095.0,63.0,1.0,1.0,9.0,2.0,,,,,,0.0,29.0,,,2.0,,,,,,,0.0,0.0,0.0,,,,,
1840874,3950096.0,0.0,,,4.0,,,1.0,5.0,1.0,1.0,35.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840874,3950097.0,0.0,,,4.0,,,1.0,5.0,1.0,1.0,35.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1840905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840905,3950157.0,44.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,0.0,0.0,0.0,,,,,
1840905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840905,3950158.0,56.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1841009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841009,3950377.0,39.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841009,3950378.0,31.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841009,3950379.0,42.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841009,3950380.0,18.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841009,3950381.0,11.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841013,3950388.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841013,3950389.0,41.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841019,3950401.0,22.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841019,3950402.0,27.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841052,3950472.0,44.0,2.0,4.0,9.0,2.0,0.0,,,,,17.0,47.0,80.0,,1.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1841052,3950473.0,42.0,,,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841151,3950692.0,51.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,47.0,26.0,,1.0,,,,,,,,,0.0,,,,,
1841151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841151,3950693.0,50.0,1.0,1.0,4.0,9.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841157,3950704.0,29.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841157,3950705.0,44.0,,,4.0,9.0,,1.0,5.0,1.0,1.0,35.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1841212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841212,3950834.0,22.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841212,3950835.0,36.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841212,3950836.0,35.0,,,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841331,3951100.0,65.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841331,3951101.0,44.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841331,3951102.0,0.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841336,3951113.0,31.0,1.0,2.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1841336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841336,3951114.0,56.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,28.0,52.0,,8.0,32.0,,,,,87.0,1.0,0.0,0.0,,,,,
1841343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841343,3951128.0,42.0,2.0,4.0,9.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1841343,3951129.0,18.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841343,3951130.0,16.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841343,3951131.0,14.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841343,3951132.0,81.0,1.0,2.0,4.0,2.0,1.0,,,,,0.0,28.0,,,2.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1841343,3951133.0,66.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841361,3951176.0,54.0,0.0,1.0,9.0,9.0,,,,,,0.0,51.0,28.0,,33.0,2.0,,,,,10.0,1.0,,0.0,,,,,
1841361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841361,3951177.0,23.0,0.0,1.0,4.0,9.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1841369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841369,3951190.0,49.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1841369,3951191.0,44.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841369,3951192.0,28.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841369,3951193.0,25.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841369,3951194.0,30.0,2.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841376,3951212.0,20.0,2.0,4.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841376,3951213.0,59.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841436,3951356.0,38.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1841436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841436,3951357.0,26.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841498,3951495.0,35.0,1.0,1.0,9.0,9.0,,,,,,0.0,47.0,26.0,,1.0,,,,,,,,,0.0,,,,,
1841498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841498,3951496.0,45.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841506,3951514.0,23.0,1.0,1.0,3.0,2.0,0.0,,,,,17.0,47.0,79.0,,1.0,,,,,,14.0,1.0,0.0,0.0,,,,,
1841641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841641,3951820.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841641,3951821.0,73.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841641,3951822.0,73.0,,,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841685,3951912.0,19.0,1.0,1.0,9.0,9.0,,,,,,38.0,16.0,26.0,,27.0,,,,,,,,,0.0,,,,,
1841685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841685,3951913.0,21.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
